,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3
79,79,83.882161549,-4.99015185027,6.98282359251,0.0223748568203,0.0104425177819,0.0152856089252,5.97828533639,0.00363006410588,11.7070034814,0.0658768967598,0.249586946991,,1.24151669266,245.169967167,0.000116032070745,0.885328836572,0.126786653686,132.529659347,28.9595540781,0.218513759265,False,False,False,9,3.93552922236e-09
80,80,83.7544453016,-4.97537089551,193.068297652,0.0729292964398,0.0248086876239,0.042535633697,128.57894202,0.0299480288735,10.7937010175,0.309009268685,0.362442005267,0.299667169533,17.3853120529,181.113300059,0.0125819598883,5.19526954619,0.0269089726763,1124.21977275,61.0696149868,0.0543217762818,False,False,True,37,1.03879290126e-09
81,81,83.7293120677,-5.70007594665,495338.542768,0.606713123656,0.170270069957,0.321411085696,22.73518076,1.01551043362,8.1676219703,0.873320162556,0.890436491185,0.870576456454,0.371340910444,116.128225237,0.0153445618768,236.943543803,0.00047834667272,346705.721776,368.598897717,0.00106314627814,False,False,True,81,1.70798733619e-11
82,82,83.8422526902,-5.17376790234,105.273010629,0.0420505537459,0.018317076557,0.0277532558852,37.1259268128,0.0131589823838,11.5174345972,0.108465593527,0.264466862633,0.0504381941669,0.584451500147,72.0084463587,0.000180067920346,1.80482290895,0.01714421292,1063.13300236,32.5155166734,0.0305846179183,False,True,False,43,2.80588982585e-09
83,83,83.8501519608,-5.19991823787,6984.61141111,0.124830728016,0.0457756217591,0.0755923553646,31.4394447813,0.0798614103294,10.9603049655,0.263273164904,0.361008704982,0.244217950502,1.69510920965,334.609803867,0.00387448005902,9.15991312042,0.00131144205186,23760.9073995,60.5875625666,0.00254988420887,False,False,True,43,3.99994515773e-10
84,84,83.7292734397,-5.70130075174,472666.830214,0.602719393263,0.166878744448,0.317145164872,23.3359865153,0.985108646734,8.18355504553,0.860632244285,0.878294338826,0.857799546802,0.361181494289,106.983976921,0.0145312063838,227.465947368,0.000481239496465,333029.140643,358.614875083,0.00107682731424,False,False,True,84,1.7727452755e-11
85,85,83.8291691163,-5.27791672168,14.7445273043,0.0232563395835,0.0204517484106,0.0218090074537,171.706249416,0.007713886225,11.3079447888,0.154040731029,0.295258187268,0.116928919945,1.18517090067,24.2773831039,0.000225482464484,1.76773812159,0.119891135546,269.235156923,40.5277068512,0.150529029397,False,True,False,85,4.54548179536e-09
86,86,83.8366513704,-5.0216276168,7999.24379216,0.183156985151,0.0366988193885,0.0819856397048,143.35082126,0.0712400080779,11.0734763731,0.233661340591,0.32809063198,0.21491916582,1.25981189972,29.9416711966,0.00338720340203,8.20547219961,0.0010257809879,18546.7459319,50.0421307265,0.00269816230353,False,False,True,47,2.48504536354e-10
87,87,83.8365093913,-5.02175557241,9106.80679333,0.181075904314,0.038408005067,0.0833952291826,143.288386332,0.0766851042368,11.0619830531,0.250150733605,0.340574879996,0.23261420861,1.98769039897,38.737018684,0.00552956725107,8.99382762449,0.00098759398641,21357.3682536,53.9229144919,0.00252479209291,False,False,True,47,2.30684460687e-10
88,88,83.8278904333,-5.00909183432,2762.34415739,0.0819962366748,0.0264807585655,0.0465974521478,126.650399527,0.0381156731118,11.1215125954,0.217891775038,0.319137683274,0.197127520482,0.37509352819,2.34759906131,0.000325779613946,4.41261945716,0.00159741842643,14306.2609207,47.348291095,0.00330962026748,False,True,False,47,4.43258184843e-10
89,89,83.7332322377,-4.97146737319,0.555595980651,0.0165213179928,0.00582356942759,0.00980882471891,99.1777328555,0.00181503205294,11.2277690679,0.224779875886,0.224779875886,0.224779875886,431.61787654,6.60280586318,0.0166109076167,0.460797332786,0.82937484941,14.2809362644,23.4889166638,1.64477428013,False,False,False,37,4.42240879516e-22
90,90,83.9153344006,-6.07898300037,867764.221932,1.29317682871,0.161395343426,0.45685087105,133.959572978,1.57181775785,8.14580608792,0.689584182879,0.702093585819,0.687580641143,3.71863286215,46.3475512852,0.310450389326,209.38356829,0.000241290851821,284961.443337,229.159646569,0.00080417772975,False,False,True,90,1.55377793661e-11
91,91,83.7950121312,-4.97773987132,11.9631212473,0.0180164886863,0.0140750988852,0.0159243166203,116.272367024,0.00453758013235,11.267164353,0.165792746276,0.29693495546,0.133676497549,5.12996719251,234.867415443,0.00052035075258,1.30545403487,0.109123196855,281.978909757,40.9893267635,0.145363093995,False,True,False,91,4.87523457463e-09
92,92,84.1565903171,-6.29421557283,1.57109389512,0.0156521214523,0.0107926228105,0.0129972090473,178.847005504,0.00226879006618,8.58769572445,1.05854454933,1.05854454933,1.05854454933,171.638500474,9.74096954186,0.0115977812035,13.5408682719,8.61875175885,42.6256689705,520.914460274,12.220675308,False,False,False,92,1.95490587722e-22
93,93,83.7293637329,-5.70102288606,459877.514208,0.602845359291,0.16603610852,0.316376512238,23.4100249427,0.96922711627,8.18384915912,0.85645421733,0.874310028631,0.853589912548,0.370979205588,105.462660423,0.0148531315093,224.860557179,0.000488957494619,323950.406401,355.368601145,0.00109698458197,False,False,True,93,1.80748809326e-11
94,94,83.7908399389,-5.484030662,2.15961591558,0.0187492458011,0.00924891286718,0.0131685284197,151.36366574,0.00272254807941,10.8470001602,0.302012136089,0.407793861192,0.28162207086,3.12215161895,121.328259682,0.000216565100661,2.03608892404,0.942801407115,48.9142042516,77.3089011601,1.58050002741,False,False,False,94,1.76460967588e-08
95,95,83.7558353743,-5.38971266999,10.08179438,0.0336439448094,0.0128901423288,0.0208248706382,73.33955037,0.00589885417206,10.499909743,0.494139874696,0.545067223873,0.48557815274,91.1391390829,193.145945125,0.0158099151002,5.75255230636,0.57058814032,127.254514913,138.117359918,1.08536314026,False,True,False,95,1.71506803531e-09
96,96,84.1416813134,-6.3233822995,0.290650293449,0.0150830507041,7.5678473248e-17,1.06839236669e-09,0.0,0.00136127403971,8.18097117606,1.25774904973,1.25774904973,1.25774904973,1.08101694246e+17,90.0,0.049357601223,1.57143673318e-06,5.4066235906e-06,8.18321290993,735.42117211,89.8694901629,False,False,False,96,6.34028058831e-22
97,97,84.020816604,-6.18600220648,288837.524557,0.720568943643,0.137437586423,0.314695498006,125.056652905,0.948808005675,8.38440445709,0.641921634253,0.654312778625,0.639935702525,2.58850329083,74.0805031079,0.102539164105,125.267803603,0.000433696431222,170223.826957,199.030180598,0.00116922633074,False,False,True,97,1.28037423861e-11
98,98,83.7296070893,-5.70026961643,436116.990842,0.601086630585,0.16478262743,0.314719929939,23.5145726958,0.936556539317,8.18062658874,0.849729903728,0.868087680416,0.846783794806,0.405782436024,102.683070047,0.0160768784446,220.510645369,0.000505622688406,308111.717139,350.328378332,0.00113701738313,False,False,True,98,1.89127182584e-11
99,99,83.8418988715,-5.42037139237,4.62306834663,0.0292442073946,0.0138461420808,0.0201226104327,29.3583942897,0.00635261218529,10.5682872031,0.387813737911,0.566035025771,0.351363571503,2.70603905452,296.111374084,0.000438291138932,5.99444610165,1.29663800147,67.1324867526,148.948023461,2.21871750424,False,True,False,99,6.78170723033e-09
100,100,83.8504742845,-5.20187123094,2259.22534839,0.092036013035,0.0326305008399,0.0548012883118,27.7865243713,0.0435607692706,10.9713190603,0.212959754517,0.325969273745,0.188941803336,2.20800235257,310.569571444,0.00265241246248,5.41404955634,0.0023964185601,10424.2311073,49.3971010821,0.00473868053897,False,False,True,43,7.79968065205e-10
101,101,83.7234754873,-4.95042010214,103.332475277,0.0507209385627,0.0201880188547,0.0319993009928,146.229932969,0.0186040785426,10.9609983013,0.191034317679,0.266161016631,0.176210877069,17.6268371801,264.151900655,0.00721963708752,2.10769377801,0.0203972059351,865.150827422,32.9334346784,0.038066697314,False,True,False,37,1.9798787228e-09
102,102,83.7296721912,-5.70003733383,426353.357175,0.601320827724,0.164008786889,0.314041238512,23.5652070517,0.923397556934,8.18043204998,0.846830174921,0.865368829137,0.843854545392,0.344150244663,97.3316948775,0.0135763003349,218.658973752,0.000512858571588,301096.506374,348.137357355,0.00115623180604,False,False,True,102,1.93093205143e-11
103,103,83.6512701834,-5.69435058311,321.925332451,0.0768204627608,0.0424199159888,0.0570851782562,164.268324761,0.0353931250323,8.88810695477,0.793240695275,0.794943425074,0.792970489504,18.2573928274,200.599999486,0.0237982747634,33.5408398871,0.10418825891,1779.59226676,293.778883693,0.165082130992,False,False,True,103,8.37935180916e-12
104,104,83.7647818494,-5.48353303607,0.354857116175,0.0143183954229,0.010365177592,0.0121824755855,82.1164768022,0.00226879006618,10.5436473202,0.294019973834,0.294019973834,0.294019973834,4.18036440956,297.127422009,0.000248167686651,0.979190852026,2.75939471802,10.524499284,40.188500488,3.8185665088,False,False,False,104,8.65514752061e-22
105,105,83.8115681879,-5.33943152604,3923986.74865,0.183267076557,0.0786420540912,0.120052069319,12.4299999126,0.197838493771,9.14429556005,1.01963425423,1.0573252008,1.01353184614,8.86342968751,33.6469802899,0.051097669836,124.785736302,3.18007537473e-05,9092542.84042,519.715057848,5.71583842902e-05,False,False,True,105,1.33318479942e-12
106,106,83.8153323126,-5.10276255026,0.898836026347,0.0139585813102,0.01012538106,0.0118884799206,79.7948631923,0.00181503205294,10.947614761,0.205241738049,0.29529592145,0.187029503956,2.53079638033,179.439675549,0.00014307700915,0.96387197793,1.07235574641,27.3452228094,40.5380664461,1.48245515236,False,False,False,106,3.33452202692e-09
107,107,83.856363348,-5.04936820228,791.79335778,0.071667876608,0.0233366156457,0.0408960351446,165.113770816,0.0258642067544,10.9768479066,0.196473850613,0.298386288151,0.174953737645,2.2648034575,35.049239517,0.00151514054983,3.38545509683,0.00427568009199,4691.69307027,41.3909940764,0.00882218709886,False,True,False,47,7.95933906242e-10
108,108,83.7735577041,-4.93550265753,176.784659896,0.0584816355007,0.0209545268476,0.0350064994136,158.075414024,0.0176965625162,11.0743136554,0.124657939935,0.264860801377,0.082970234251,0.211324488007,225.955476153,0.000103587460281,2.28329586589,0.0129156900108,1283.71123961,32.6124563173,0.0254048226041,False,True,False,75,1.69486222714e-09
109,109,83.7297446461,-5.69981582797,419412.126334,0.601640588815,0.163515508692,0.313651983781,23.5942246537,0.913868638656,8.18005650688,0.845158115521,0.863819841989,0.842162405752,0.212192186959,91.9623528175,0.00834998042981,217.606828033,0.000518837712051,296037.09326,346.892159601,0.00117178612916,False,False,True,109,1.95763747158e-11
110,110,83.8119254625,-5.33919695919,3612086.38213,0.182908856899,0.0756216518492,0.117608970306,11.7905722639,0.185587027413,9.16728351529,0.999683112908,1.03830803303,0.993423486653,8.90126269124,35.1334485935,0.049248442984,117.88838122,3.26371987678e-05,8386208.74045,501.187880962,5.97633443757e-05,False,False,True,110,1.3940736337e-12
111,111,83.8471831131,-5.20679938028,549.022665091,0.0512885010821,0.0231715689988,0.034473686221,12.2938531451,0.0199653525823,10.9713743354,0.19631616108,0.314255103386,0.170282724585,2.68110062823,318.938136301,0.00127452557473,3.16541409118,0.00576554356031,4545.82322037,45.9105833778,0.0100995091873,False,True,False,43,1.8355524787e-09
112,112,83.8131265661,-5.1750855223,3.12711608369,0.0214121706057,0.0109312730683,0.0152990942175,74.5819358312,0.00317630609265,10.9009601837,0.182316406262,0.24259141788,0.170821737948,137.167959692,31.6405351821,0.0128423383682,0.837133484124,0.26770144175,62.0191177909,27.3589230911,0.441136927864,False,False,False,112,8.01272646842e-09
113,113,83.8271458524,-5.15751307582,31.0078246296,0.0377830481908,0.0161999820841,0.024740345668,3.00960637258,0.0090751602647,10.8638241996,0.179939829793,0.296765263629,0.153465584401,1.95344887467,113.050321832,0.000478270470316,2.02586276678,0.065333921066,348.51107439,40.9424911431,0.117478307439,False,True,False,113,1.42733422282e-09
114,114,83.8288733247,-5.07062173307,59.8702458281,0.0300383107274,0.0235980252874,0.0266241397257,20.6873149784,0.0104364343044,10.2350648767,0.409318729164,0.478328565888,0.397282186302,26.4556331911,25.301107255,0.00750117537803,5.66377964077,0.0946009083883,846.404204148,106.365495733,0.125667494575,False,True,False,114,2.15276110586e-09
115,115,83.7739412982,-4.91040777889,25.3917221717,0.0255715869024,0.0170059188196,0.0208534968519,114.426578665,0.007713886225,11.0425430268,0.145395337723,0.28068501665,0.109560997574,3.33216326262,107.734709922,0.00057962091059,1.52755015777,0.0601593758565,421.673931882,36.6257555895,0.0868580028792,False,True,False,75,5.55314811188e-09
116,116,83.9804605787,-6.27113287445,1.88053913149,0.0241883876116,0.0146438039838,0.0188204677643,36.5007987085,0.00453758013235,9.00448686637,0.634255259617,0.634255259617,0.634255259617,73.2337073686,177.198492903,0.010376044796,7.03941706147,3.74329730426,33.0154888022,187.014933678,5.66446054451,False,True,False,116,3.26644698619e-22
117,117,83.8401644534,-6.05185665025,2060.88779269,0.118086115309,0.0622962102566,0.0857689773034,146.139608245,0.0798614103294,8.65665947064,0.653108873928,0.659317012923,0.652119503887,31.5499790321,81.1283260547,0.0928366647435,34.6654566011,0.0168206424067,7411.35791325,202.086218648,0.0272670974757,False,False,True,117,9.42242013173e-11
118,118,83.6499540385,-5.69415930246,212.419829689,0.0787536193405,0.0304537180635,0.0489728549288,168.162012929,0.0290405128471,8.95703899778,0.757388696583,0.757904104896,0.757306975966,17.7593152182,203.645744451,0.0170371541172,26.1554423611,0.123130888484,1145.4254019,267.040204202,0.233136268639,False,False,True,103,3.70568535553e-12
119,119,83.8124068575,-5.33975210756,3213484.76354,0.182590927861,0.0698537247137,0.112936514954,13.3379517423,0.165167916818,9.1757917005,1.00388225012,1.0430570117,0.997532109384,9.22077953617,18.12007786,0.0470431499266,114.242738309,3.55510440271e-05,7473763.06298,505.78299833,6.76744759056e-05,False,False,True,119,1.49560874657e-12
120,120,83.8836706774,-5.16883331369,5.58735494595,0.016491399538,0.0126667736707,0.0144531251105,52.7075656942,0.00363006410588,11.0976588978,0.0724295150498,0.264980527838,,1.03288365348,296.028581012,8.63047938995e-05,0.943556286283,0.168873518044,143.876884148,32.6419469515,0.226874158033,False,False,False,43,5.16165608713e-09
121,121,83.8045450957,-5.16514917767,7.15915614403,0.0260755550616,0.0147889399084,0.0196374595323,78.5469454554,0.00544509615882,10.6441401132,0.277352447703,0.395330801534,0.253665289477,99.6035566232,340.096823756,0.0153640405206,2.85354507836,0.398586791649,116.592482316,72.6556577665,0.623159026408,False,True,False,121,1.45628069182e-08
122,122,83.7493345818,-4.97191530453,25.2466036379,0.0376442247232,0.0170535533907,0.0253370834188,119.606078528,0.0104364343044,10.9046958411,0.152735130731,0.248246848188,0.131369685009,1.37032312401,313.907410956,0.000351881326386,1.45178477101,0.0575041614242,284.80452195,28.6494058336,0.100593226672,False,True,False,37,3.46121226447e-09
123,123,83.8417779289,-6.05281467333,1837.49106725,0.108485454898,0.0567309168618,0.0784504896259,154.659184864,0.0748700721838,8.6279670653,0.632733411028,0.639564283904,0.631643986213,36.0939044107,80.706444711,0.0888556753462,29.8361095221,0.0162374174514,7192.76709819,190.158848366,0.0264375094829,False,False,True,117,1.05679700833e-10
124,124,83.866565652,-5.88142243022,10229.86233,0.132788512245,0.0757539867773,0.100295858343,155.916355014,0.174696835096,7.53682934813,0.435132273481,0.448079280273,0.433044733117,6.62548356711,243.850172976,0.0266589826128,18.722802331,0.00183021058612,32715.3491818,93.3378637975,0.00285302972861,False,False,True,124,7.40648076035e-11
125,125,83.6485669416,-5.80472113437,5.97038060955,0.0356855267954,0.0175037548276,0.0249926131471,131.447149255,0.00635261218529,8.97624789131,0.724234810416,0.724234810416,0.724234810416,70.3836622756,39.0913771629,0.0175855188299,12.1884529805,2.04148676234,71.0480531333,243.841108346,3.43205897407,False,False,True,125,1.44040296461e-22
126,126,83.7627688597,-5.77400111154,11.587338914,0.0487151639197,0.0137569779496,0.0258877082002,159.28258355,0.00862140225147,9.98636184232,0.667978555833,0.676516802951,0.666615266738,57.5372564448,216.900517068,0.0154239763365,11.0161263628,0.950703733152,101.009406057,212.767508766,2.10641282899,False,True,False,126,2.00083112164e-09
127,127,83.862395741,-5.18862954017,31.36552705,0.0237436513432,0.0173245571545,0.0202817219376,158.048451251,0.00635261218529,10.9844387225,0.0704100288883,0.254290357875,,0.672731084489,182.098003107,0.000110690700318,1.21939030802,0.0388767676715,560.979975575,30.0613111592,0.0535871376307,False,True,False,43,5.90315733658e-09
128,128,83.8411430054,-5.14058132904,2.17694800724,0.0106425648091,0.0102853110522,0.0104624131755,164.911642557,0.00181503205294,10.8860602592,0.116585894939,0.27491216551,0.0613856380428,1.29990118322,154.406609453,5.69159598399e-05,0.735187159381,0.337714615571,86.8648410329,35.1346838941,0.404475314481,False,False,False,43,1.13034606007e-08
129,129,83.8086801134,-5.06731316961,1.84888798682,0.0243737190394,0.0076468827632,0.0136522149118,163.300277263,0.00272254807941,10.6121846264,0.236793477246,0.265339827971,0.231946774105,4.64743741246,245.581519989,0.000346481278843,0.893688421528,0.483365367669,32.2129928337,32.7305286103,1.01606605692,False,False,False,129,1.00838893283e-07
130,130,83.79608742,-5.00106541632,14.9164074468,0.0216399251712,0.0151994347741,0.0181360037262,129.496622097,0.00499133814559,10.6715178805,0.208667780328,0.321496951971,0.184557642729,1.7956099685,102.105461869,0.000236240956195,1.74290391171,0.116844750851,292.718896354,48.0509360835,0.164153857787,False,True,False,130,3.90123388004e-09
131,131,83.8422351319,-6.05343309783,1583.94075148,0.102497221651,0.0559338771268,0.0757170192339,155.407015267,0.069424976025,8.61717171968,0.6146303068,0.621942159385,0.613463431288,36.279589994,81.9333045285,0.0831973280913,27.2315042178,0.0171922492634,6562.49695809,179.824196022,0.0274017949525,False,False,True,117,1.22029269342e-10
132,132,83.8361778128,-5.2479828274,275.962312685,0.0518570878395,0.0331422547568,0.0414567342675,19.6510347761,0.0217803846353,10.6765707076,0.151386358155,0.290494449925,0.114784212937,0.377727260141,336.518279141,0.000259674016474,3.2527365897,0.0117868869776,2259.87244933,39.2304971337,0.0173596067979,False,True,False,43,2.0074795583e-09
133,133,83.8777005843,-5.06722681674,3.5586102126,0.0147806650928,0.013420796355,0.0140843280351,70.3135475408,0.00317630609265,10.8868837651,0.0776144471379,0.21932396265,,1.50402475188,192.511823599,0.00011934033099,0.629921494772,0.177013344294,102.241854927,22.3624972807,0.218721552896,False,False,False,47,7.62659989331e-09
134,134,83.8212429687,-4.9792833801,1.28039066174,0.0196877843806,0.00927376270699,0.0135122107951,87.6708130612,0.00226879006618,10.8110683037,0.112184729006,0.178736898644,0.0975539032243,57.624430304,314.525861639,0.00420842371919,0.401358972617,0.31346602612,27.617726832,14.8517137093,0.53776017844,False,False,False,134,6.47756294463e-10
135,135,83.7098703271,-4.92472452599,6.21373296221,0.0320603291953,0.00919301649491,0.017167735294,1.51952531117,0.00453758013235,10.7576715759,0.143137164929,0.287483375159,0.103133862161,140.260883069,273.004084395,0.0165356997122,1.31921811707,0.212306857262,82.3051259677,38.421436913,0.466817059828,False,True,False,37,8.52810219669e-09
136,136,83.648213603,-5.69047883061,63.5354042838,0.0582449345294,0.0222680838332,0.0360139290409,3.01632224661,0.01542777245,8.83812965717,0.705377777979,0.705377777979,0.705377777979,28.5401945014,268.323005001,0.0148066881255,16.6606591848,0.262226381852,463.233450121,231.308546839,0.49933472373,False,False,True,103,3.28716200396e-23
137,137,83.82937695,-5.21636304255,7.06621273979,0.0148743522085,0.0139077718159,0.0143829446368,168.923743766,0.00317630609265,10.7602508878,0.0975994161743,0.255473935978,0.0262880888246,2.68615463716,322.201145546,0.00022227295306,0.872808838342,0.123518618882,201.73949229,30.3417992762,0.150400890434,False,False,False,43,1.38419739014e-08
138,138,83.8989435427,-5.17169136381,5.31813124259,0.0222471021504,0.0130447988901,0.0170355209324,54.100696259,0.00453758013235,10.7874195953,0.0908399791547,0.261192212307,,0.875228149947,320.689292863,0.000101599625169,1.08057270917,0.203186544272,101.514452772,31.7152822462,0.312421348687,False,True,False,138,5.89249202436e-09
139,139,83.6956991431,-5.83399440284,5.93514909572,0.0320695640465,0.014477383128,0.02154723568,73.8386993667,0.00635261218529,10.1122471986,0.370106768178,0.374834769998,0.369351858505,100.455538041,142.079633444,0.0186559341118,2.81481223272,0.474261419103,78.5924546347,65.3172470597,0.83108801428,False,True,False,139,1.36207264198e-10
140,140,83.7353231997,-5.49790246622,0.395772980994,0.0180015429803,0.00988108801277,0.0133369723159,135.80043747,0.00226879006618,10.3715978451,0.252284416299,0.252284416299,0.252284416299,7.84631000054,336.520936176,0.000558264424728,0.789252975558,1.99420630882,9.33638358366,29.5889110687,3.16920473581,False,False,False,140,7.76035969286e-22
141,141,83.8130429288,-5.33747034955,1848394.76703,0.180342083362,0.0664887984855,0.109502184632,12.0537644551,0.121607147547,9.23968913553,0.946743972493,0.988658124832,0.939929311773,8.62426637432,27.9222594194,0.0413644944323,99.5160642414,5.38391830665e-05,4352511.46575,454.402186478,0.000104399997577,False,False,True,141,2.20963668873e-12
142,142,84.154967626,-6.25359301748,46.15996758,0.0294851759766,0.0217799674204,0.0253413924668,156.377709979,0.0104364343044,7.28367496699,1.03505663687,1.0386470342,1.03448644138,71.392697415,275.677821637,0.0183389612291,25.41818722,0.550654355983,664.819955584,501.515203896,0.754362440062,False,True,False,142,5.72095884271e-10
143,143,83.7930585285,-5.95402297382,142078.094982,0.306561936971,0.13023144243,0.199809917786,132.62561297,0.592154207272,7.86008506123,0.617481960444,0.633675041901,0.614876326729,0.998491050229,350.018361774,0.0159455039721,74.5982044211,0.000525050708419,196811.816568,186.672927069,0.000948484345728,False,False,True,143,6.86059745655e-11
144,144,83.7303583478,-5.69852947601,388707.888528,0.599908812736,0.161095033712,0.310873495833,23.5536482894,0.872122901438,8.17698791674,0.838127327205,0.857316608496,0.835045485082,0.120647371356,157.24438546,0.00466385725035,212.443916876,0.00054653873293,275156.887732,341.688692867,0.00124179589209,False,False,True,144,2.05004054426e-11
145,145,83.6698452327,-5.42486131591,0.179154979401,0.0130053557098,0.0086370095093,0.0105984612533,5.34732834122,0.00181503205294,9.73393292355,0.401646298696,0.401646298696,0.401646298696,124.512249428,48.8944720572,0.00559445394916,1.58967550856,8.87318629867,5.84990649356,74.9955805174,12.8199622678,False,False,False,145,1.37147879428e-21
146,146,83.8180264725,-5.32420576601,253928.398134,0.108943926222,0.0489185276076,0.0730025784651,175.669830424,0.0757775882103,9.76825596542,0.387980745545,0.487330059509,0.369792236996,1.96661792874,257.345289984,0.00419233892009,16.1199143182,6.34821250268e-05,989807.01232,110.406472327,0.000111543433167,False,False,True,146,1.20862076499e-11
147,147,83.7572772156,-5.25781980318,480.602841406,0.103855250502,0.0395557239365,0.0640942245309,7.20977911054,0.0476445913897,9.46970212308,0.415135247639,0.447544000579,0.409763444363,7.02994815734,198.71099943,0.0115518065771,11.9362664642,0.0248360297439,1965.17012146,93.1149924312,0.0473826624038,False,False,True,147,7.71479252965e-10
148,148,83.7631077032,-4.98314706001,4.83602508945,0.0167986420577,0.0152911851621,0.0160272001976,49.3554883079,0.00453758013235,10.4514953814,0.135050106089,0.251770781157,0.105273881662,3.25217704233,332.218318849,0.000334156177771,0.944596745857,0.195325030037,122.252189228,29.4685514066,0.241047228625,False,True,False,37,5.04619471281e-09
149,149,83.659707704,-5.43591188739,3.61948215618,0.0300648330621,0.0157485974526,0.0217595715347,27.0512809847,0.00635261218529,8.96985606968,0.41642163795,0.423984401251,0.415210349627,2.31539967406,278.150663905,0.000438517205726,3.63687375347,1.004804996,51.1245995388,83.5695166992,1.63462437756,False,True,False,149,5.01540047516e-10
150,150,83.8261939463,-5.02619073461,7.14781759757,0.0143001878292,0.0105084203661,0.0122585637423,5.27318328029,0.00272254807941,10.4410421063,0.133720945229,0.278963929964,0.0915494929762,1.27524930623,220.975148709,7.66539018985e-05,0.886979992224,0.124091022206,212.26285216,36.1779736547,0.170439496533,False,False,False,47,6.69638419072e-09
151,151,83.7930951726,-5.95385802244,136410.314903,0.303962103818,0.129195781818,0.198168165066,132.610833927,0.577633950848,7.85610206163,0.608454474181,0.625227327944,0.605753464788,0.938921833412,350.960239997,0.0147488176299,72.0257718733,0.000528008251607,190576.806741,181.728916573,0.000953573100949,False,False,True,143,7.14419208238e-11
152,152,83.7062198024,-5.75460565849,154620.919995,0.23204908849,0.183562328443,0.206386702567,37.3721890254,0.560844904359,8.39062995967,0.826976262016,0.84436674995,0.824186311086,1.00269418179,253.881815301,0.0170840923755,136.811336978,0.000884817765814,282963.658652,331.444165919,0.0011713312144,False,False,True,152,2.78614555632e-11
153,153,83.8055932452,-5.44349659326,1381.89130567,0.0921723089028,0.0341120836328,0.0560730729488,24.9007279561,0.0490058654294,8.90309199779,0.709306041197,0.761950178118,0.700599264217,11.0931321063,242.389671471,0.0139515638403,30.2681331392,0.0219034109376,6366.71916709,269.899004526,0.0423921642281,False,False,True,153,2.98655851843e-10
154,154,83.8157901244,-5.26003693156,8.26285440513,0.0172461795177,0.0150998252855,0.016137357205,159.726279385,0.00453758013235,10.3950522155,0.11131601336,0.26802603019,0.0544921272854,1.84304982046,149.019856322,0.000191982609746,1.07786529509,0.130447087925,203.46020322,33.3965866097,0.164143090792,False,True,False,43,6.03495280813e-09
155,155,83.7930633362,-5.95364869641,132182.155551,0.302015001931,0.128209643764,0.196777122168,132.403564114,0.567197516544,7.85414760731,0.602901081424,0.620066949476,0.600135342759,0.645593072484,317.590610655,0.0099992646385,70.3444600086,0.000532178187859,185860.281114,178.741459458,0.000961697993713,False,False,True,143,7.36612909625e-11
156,156,83.7051009081,-5.75296332182,126418.786343,0.232643723365,0.165885422885,0.196448981754,43.6625665553,0.500948846612,8.41949964716,0.817662671999,0.83580397271,0.814750326738,1.29157580271,177.369040505,0.0199379019338,127.595915653,0.00100931134797,230761.074604,324.755859038,0.0014073251288,False,False,True,156,3.23760511e-11
157,157,84.0364187311,-6.19719121776,231954.133248,0.572958679472,0.139234047976,0.282445315532,123.797489135,0.848981242763,8.35805602206,0.627121254935,0.640634712789,0.624952646035,2.00023209469,65.4233600058,0.0638276911874,107.778823649,0.000464655758188,171917.896606,190.795912911,0.00110980832524,False,False,True,157,1.50921691174e-11
158,158,83.8099594329,-6.03362445423,3.28837034938,0.0182598033626,0.0128448364757,0.0153148355614,130.28921139,0.00363006410588,9.2104938409,0.585184208149,0.585184208149,0.585184208149,198.876240668,252.784627577,0.0186581065736,4.87613433846,1.48284220461,76.4763061706,159.196431425,2.08164383711,False,False,False,117,1.49440135406e-22
159,159,83.6466153716,-5.79997884247,0.122959968769,0.00772406949971,6.05427785984e-16,2.16249076206e-09,0.0,0.00090751602647,8.78928140826,0.856455290838,0.856455290838,0.856455290838,1.45174727882e+16,270.0,0.02715560818,1.47482938711e-06,1.1994386481e-05,6.76020471087,341.002471082,50.4426249894,False,False,False,125,9.99135155933e-22
160,160,83.6728710672,-5.4739802869,120.677622957,0.0696282511168,0.0316062944464,0.0469115231749,128.38404974,0.0258642067544,7.95235681317,0.597113445448,0.607173229192,0.595503442712,34.5083783669,16.0556074567,0.0303769111695,16.079883305,0.133246602899,736.009696787,171.385218564,0.23285728342,False,False,True,160,3.77748922136e-10
161,161,83.7589399764,-5.23256923466,16.4823879522,0.0312130399312,0.0176152510167,0.0234483588633,166.612648512,0.00816764423823,9.83648084663,0.289537159436,0.307506334283,0.286585759964,3.57151352679,44.1520002026,0.000785483731939,2.06157297779,0.125077323976,224.246844259,43.9598564193,0.196033333555,False,True,False,147,2.18089684245e-09
162,162,84.0571954281,-6.21187361927,144302.806209,0.388888285106,0.142644026706,0.235526200085,120.267515634,0.680637019853,8.45812222672,0.502817818599,0.521226610532,0.499837921362,2.94718206591,18.6989341552,0.0653951300513,59.4936362479,0.000412283293796,157576.769281,126.299401566,0.000801510286974,False,False,True,162,2.13131714988e-11
